resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,Corrida matinal,10238.3,3480,3942,85.1,Run,Run,6740225510,2022-02-26T10:39:22Z,2022-02-26T07:39:22Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,7,0,1,0,False,False,False,False,everyone,False,,"[-15.839309748262167, -48.003438245505095]","[-15.839921124279499, -48.00292217172682]",2.942,3.791,True,147.1,166.0,False,True,1110.6,1075.5,7168900779,7168900779,garmin_push_8361493142,False,0,0,False,13382559,1,a6740225510,trt_Bnt~cH@a@IGC?g@RCAa@Ty@n@AnATfA?FE@Hb@Dd@`@dAVhAxArDb@lBp@fBh@rBb@bAf@lBZv@Jb@j@bAd@dALb@LvBb@lAW_@Se@Ic@KsAKc@a@gAi@_AQe@i@kBIe@Oa@Sa@_@iA]mAq@sBYmA_@iAw@eBU}@C[OQ[y@Ak@Ei@SqADi@Jc@^[`@Sd@OtAq@jDcA`Ai@b@OpBe@c@TkBh@_@RgA^_@RiCz@SPF^CDDMO[eAd@aAj@a@ReA\a@OiAb@cAd@iAZeA`@_@f@s@Tc@RcBl@m@X}@h@W\EX[Ta@@_@Qg@Ac@DqBj@_@Ve@RgAP[L[Te@NkAFe@LiA`@cAb@{@XeBv@c@L_@Z[Ze@He@FgAf@mBl@}@n@a@TaCdAe@Fe@Gc@Fg@JcBr@iARiBj@aBdAiAZe@HiAVkAZcAd@iBj@[Tg@Fg@LmBt@kARgA`@mBh@}B~@cA^kAj@m@ROJQZIXAAPs@LUTMdAa@ZK^Q|Ai@nAa@fAc@vEwAdA_@b@Kf@Gz@i@tBs@hCu@d@G`Ba@`@G`@SZYX[jA[`@Mb@Kf@GbAa@d@MlAUb@DX^Pb@tA~E^dA?h@Yf@b@LHZV^Z`@h@|@v@vCR\RZAHG?WWQa@Qo@_AyBS]SgAQe@a@GCCLc@Fe@Me@aByE]kAU_@AIDEfA_@dB_A|AaAf@KlBm@`@QhASX[^[b@K`@Mb@S^Wd@OhBw@nBi@jAA~@k@d@Qd@Ib@QZWf@Of@GfAYh@?d@D\HAB`@ULg@T_@^U`Ai@xDoAV]`@UdBu@bA_@bBe@b@F`@EdAa@ZW\SdAc@FBBb@CNFUCc@BC`@Qh@Mt@[rAa@`@Q`@U`@OlBi@`A_@jAUfA[zAo@hBm@bD[^AVbAFd@`@vA?Fu@uBEg@Oa@GCmAR{AHe@Ji@Na@TqAb@}@Pa@Lc@LeAb@kDdA}BbAa@L,2,,81.9,,,,,,
2,Corrida matinal,8021.8,3007,3069,103.1,Run,Run,6730563886,2022-02-24T09:33:30Z,2022-02-24T06:33:30Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,8,0,2,0,False,False,False,False,everyone,False,,"[-15.84160353988409, -48.01962529309094]","[-15.835464550182223, -48.02454832009971]",2.668,4.402,True,141.6,166.0,False,True,1150.7,1113.7,7158495596,7158495596,garmin_push_8350434511,False,0,0,False,13382559,1,a6730563886,`au_BtyadHKQK?S_@IUSWUa@EWO_@Kg@GEYAS_@GQIk@GMIGU?mDhA_@TQXa@Ta@N]R}@\[De@LWJFd@Dd@h@pB`@dAAd@a@PkAZcA^c@LiA^WX^hAF\EDEb@Jh@b@|@n@fBDd@Hd@FlBIPBh@BnA[Z_@Ra@Lg@@ICCe@LUF@URGRI@aAOg@B]Nk@|@]XgA\_@R[XY\u@x@cArAAp@F~AAxADlA@hAEGCg@CsBGmACkA@aAHtA@|BDlALxAMc@I}@E{GH`CDzCFb@Bh@?RIo@MuBEsAAmA@q@FjB?lCHjBGX@SGw@AkF@iAD|BD|CFbBIq@G}@E{CByBJe@R]lBoB`@Y`@S|@W\Uj@}@^Wb@If@AtAUy@Vs@LuGeAsA_@YCA@FBd@FzCTpB\h@JiA?kBUmB]eCm@b@H`@@d@HzCXd@JpANoAFg@EmBYsBa@b@DdA@rBRzB`@u@@o@CcDg@kAWQCA@b@FpAFzBPb@FnAVSFs@@c@EmCc@iBc@CDtFb@f@L|ARp@TTBTEZ@l@QIDs@Nw@JO?u@OoEo@kB_@mASoBa@eBq@oD}A_@S]W[]gBqB[Yy@a@g@Me@CUKrAJd@J|@f@hCjCZ^\Vb@NzD`BfA\lJfB,2,,81.3,,,,,,
2,Corrida matinal,8554.0,3541,3976,87.5,Run,Run,6720226503,2022-02-22T09:20:48Z,2022-02-22T06:20:48Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,9,0,5,0,False,False,False,False,everyone,False,,"[-15.841657603159547, -48.01964188925922]","[-15.836938256397843, -48.02471377886832]",2.416,4.137,True,178.4,195.0,False,True,1158.6,1128.3,7147381378,7147381378,garmin_push_8338648629,False,0,0,False,13382559,1,a6720226503,jau_BxyadHGCI@WKUWIQC]Q_@UY@e@]}@YAUOIQQu@a@Ea@LgBp@yA\CPc@P]Tc@LcA\c@Da@LEDDd@Gf@Df@b@bAR`@Z`@Hf@?JmAf@kD~@a@N[RIPAf@v@tB`A`DBb@XjA@h@Gd@Ab@LrAN`@Ad@kANc@La@?MI@c@EEu@DWJ[?qAUwBW`BJhAHfARb@NV@Hc@ACK?y@Ne@Bg@Am@McBSQEbA@hAJfDf@Fc@e@DgAPyC]y@QBBlABrBT|A^R@Dc@}ATe@EoBYc@Ec@KE?`ADb@Db@Hf@DjCb@Fc@I??BPEqAf@i@Bi@?OHINITa@b@[Ni@L_@P_@VW^wApAU^Od@Eh@BfCDxBDl@Af@HnAAnA@h@Ef@ElABd@CR_@LE@e@EaCaB]Yq@_Am@aAcBkBcAuAy@iBc@}AUmA@SHWPU\Ub@G|BHhAHhATnBRf@A`@Ib@ONC@B?IJe@l@{@`Ay@x@m@pAa@VUl@aA`@STCf@?d@Ez@Oi@NsBXe@PMNIV[Za@T[Fa@Pi@^W`@]ZW^URU\Q`@E|BBfCFlA?nABf@EdABlA?vBAd@YVc@EOG{B}Au@w@iAcBwB{BW]}@aBa@cAq@qCDe@V]^SRGf@CzCTjARpBRd@?d@Cb@M`@UPa@|@mAv@w@\U`@S`@Mb@ULM^o@`@URGNALElBMJE{@V_@@@CEHOBm@Da@LYb@i@h@UNcA`@e@V[ZkAxA]p@[Ve@Pe@Fe@?aEk@sBQmAEa@NMJS`@CL`@{@PKd@KjAFfBNjALnCRf@Ed@MTKh@aAnBiB`@[@??BAAdA[`@YV]P_@`@OfBYn@O,2,,81.2,,,,,,
2,Uhruuuuuuu!!! Saiu mais uma meia!🙌🏾🙌🏾🏃🏾‍♀️💪🏾💪🏾💪🏾💖💖,20389.9,6859,6860,162.7,Run,Run,6711522348,2022-02-20T10:01:59Z,2022-02-20T07:01:59Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,2,17,0,44,0,False,False,False,False,everyone,False,,"[-15.81917985342443, -47.83282368443906]","[-15.819599283859134, -47.83337504602969]",2.973,5.632,True,155.7,179.0,False,True,1048.2,1006.3,7138007791,7138007791,garmin_push_8328698633,False,1,7,False,13382559,1,a6711522348,ztp_Bdj}bHxAuArAiA|@i@|@w@`DuBdFqC|BuA`CoAfBq@hCoAzJmDnHmBpB]hD}@fBu@|A}@\UtAqA|@q@hBy@lBm@\KnAEb@H`@RVVvApBTb@Ph@Ff@@b@UlJIbBEtBIjAQ|EQnAA^HnADjAH|@?f@XrBXhANd@Pd@tAlCdAbBpArAj@d@`@VhCnA|AhAhDnBz@l@`@TdAp@bBjAbAbAbAfAdA`Bt@hBf@xAhAlGJnAfAbIlAtKXfBJpAXzB^lERlABn@f@vDHlAp@fFb@nBp@lBl@vAb@t@rAlBdB`BzAhAjB`AhAd@rCx@nBX`@J|Ed@zCb@j@ThBJnHbAjAVjBt@THrA`AxAnAx@x@lCzBt@r@dAvAR`@fA~CdAtDlC|In@|C^fAXlAZ|@n@jC\hAj@zBn@pBt@xCx@pFF`A?|BIrFKvAi@tC_AhDa@jAi@bAeA`BYZcB|AsAbA_Aj@c@PwAb@uCr@mAHi@?i@GiALs@BaEQwBQoB[mBa@e@EiAU_Ba@kC_AkCeAeE_Cw@u@yAiAyAoA{AkAq@k@{EoDwAmAgEcDsBgB{AiAgCcBy@w@qBcBuDsCaDkBcA_@cAe@gA]e@KqEa@kCDiBNkFVg@Hc@Nw@PULaCbC{ApAu@x@}AxB{@|Aa@JKH@D]l@S`@Kb@]dBSb@i@dAw@t@aAl@e@Hg@JmAEmEr@m@p@[L]Vw@p@s@~@S\Q|@a@pC]pCY`A]~@oAnBwArAmAr@aCbAgDbBmCbA{IpDcAZeAf@cC`AoAp@eA\wCrAgBr@@c@Nc@XkAz@oEViABi@Kc@oAwDoAsDmE{KkAgCGUAOu@mBoCkG]cAcB}D}AkE[iAy@gB_AmC{AqDmCmFm@}@iBmDw@qAc@_AyBcEm@y@}@aB_@OiAYoAOY?X[d@OzDo@nBk@ZYR]De@Eg@Y]cAe@kBo@aAi@{@s@u@cA{AeCiBiDQa@_A_BeAuBiAcBc@i@Ya@Ke@Gg@?i@Bi@LqAPg@X_@Z[TGb@q@vAkCNc@nA}Eh@aBZkAvAuD^kAr@yAT]dBoBv@w@|@iApAsAxCqDjCkCbCoCV]f@aAzDyJ`AuCzCgIb@cAp@iB^kAzAgETg@jAgDdAmCpBuDrB{CZ[^[`@Sl@FrA}ALWNGRDVv@@P,2,0.0,81.7,,,,,,
2,Corrida matinal,7018.1,2380,2426,95.7,Run,Run,6711520244,2022-02-17T09:34:09Z,2022-02-17T06:34:09Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,2,0,2,0,False,False,False,False,everyone,False,,"[-15.836551263928413, -48.024932295084]","[-15.836992738768458, -48.024679496884346]",2.949,4.005,True,158.5,194.0,False,True,1172.7,1097.0,7138005600,7138005600,garmin_push_8328696509,False,0,0,False,13382559,1,a6711520244,nat_BzzbdHeA@KBk@`A[\gAZc@Ry@r@oAvAW^Md@IvBJvFEd@@nAAlADf@@pACd@FnA?nAAd@Eb@KhBPd@Fd@Id@M\e@|@W\O^b@N`@Hd@?`@HFHKf@Qd@S^W\[Zg@?_@U{@u@O[o@w@q@_A_@Yq@{@YYe@SSa@Y[wBaBU_@kCsCWa@?I@C`@I^O@IEK]PM@[Y]BPb@hApAjAhAVLA{A@i@Ie@U]Ea@^WdA[p@YjA\d@Hb@@d@Kd@cAd@ADAs@aA_D{Do@aAi@_A_@iA[iA_@qBUuBAg@FaE@uBCc@kAB_@McAw@][_@W[WUa@Ma@K_A_Ay@o@cAOc@]Ye@U_@W[Ya@QY?g@?wBNe@Ce@Ba@LU^Eh@?d@y@lCS^UVAf@mApDe@JaACg@Bc@KKOCWEIWQiAyBqBoD{A_DMc@Fg@PWLKb@OJICc@@oAAsACi@W{BAi@Fg@Pc@f@c@b@Gd@?f@HlCz@z@Nd@PrAlAZ`@P^Fb@P\V|CCf@F\N`@VrCBD@A@e@NYXOb@IbAG~@Cd@EnAAd@FZNVa@b@Od@EXJd@?j@WFDeA`@EF@BPXv@t@`AfA\HH@l@Gj@?~@N`@T\XhBtBtAjAdF|BhA\d@JlARtCj@f@Hf@Bv@PrBPjAR\At@O,2,,82.4,,,,,,
2,🔫🔫🔫☑️🙏🏾🏃🏾‍♀️💪🏾💖,6071.6,2151,2171,45.5,Run,Run,6685724003,2022-02-15T09:42:10Z,2022-02-15T06:42:10Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,10,0,3,0,False,False,False,False,everyone,False,,"[-15.837010592222214, -48.024709755554795]","[-15.836719404906034, -48.02479022182524]",2.823,4.388,True,138.3,166.0,False,True,1139.3,1111.3,7110260849,7110260849,garmin_push_8299548226,False,2,0,False,13382559,1,a6685724003,jdt_BlybdHs@Ja@JuAREBOJYh@Y\a@PYFMHoCdC[`@S`@[\_ANbAo@d@aAnBwB^UfAY^Yf@aAb@QfBC^E^Q@Ba@Nc@HoALa@Rg@t@YXiA\]VmBtB}@pAq@NJAZWh@iAVa@vA}A\WjAW\URa@Nc@`@Ob@IjA@b@GNEJMm@XeALYB]RSb@U^]RmAZ]V}@r@]^eA|A_@RUHDAROV]Lc@V]pAwAZY\Uh@K`@MV[Nc@T]b@Kh@Cb@Bd@Eb@ING?Cc@Pg@Ng@Be@F_@XSd@U\c@Re@Ja@T]\_@Xy@x@[ZUd@Y\UBSFh@a@d@eAV_@pAuA\YlA]\Ul@}@\Qf@IjAAz@UC@?AMH[Hg@HeALSLUd@i@h@}Ap@{@t@oAxAk@z@q@PXSR_@Nc@Va@pAwA\Y^Sd@Ib@SZ[Tc@^Sd@Kf@CLBb@Ce@Hg@@e@G}F}@oFiAiA_@_EcBaAe@_@YaCeCe@a@_@Wc@QiAQoA@GC_@Sw@y@u@{@Ua@@AjAi@LBJA~@[d@DNd@BnAArAT^lAJb@H|@l@\Xn@v@rAtA^VfC`AjAl@fA`@rCb@|@VbC\fDn@vAN^A,2,0.0,81.6,,,,,,
2,"E vqv treino que segue e vida que segue, porque domingo próximo tem meia!🙏🏾❤️🏃🏾‍♀️💪🏾",14010.2,4736,5102,119.8,Run,Run,6670941116,2022-02-12T10:38:07Z,2022-02-12T07:38:07Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,11,0,1,0,False,False,False,False,everyone,False,,"[-15.839220732450485, -48.00333875231445]","[-15.840199822559953, -48.002819661051035]",2.958,3.872,True,165.0,189.0,False,True,1096.0,1058.7,7094260479,7094260479,garmin_push_8282741163,False,0,3,False,13382559,1,a6670941116,drt_Bzs~cHFKIIsAv@k@f@SHgA^OAQKQ@aBf@eBv@eA^_@PO\iDfAcB|@_@VM`@WZO@MF]Mg@Cu@BeBh@a@P_@VgARc@N]Xe@PiABeFhBaA^[RkA`@a@b@MHw@H[Ha@TuAj@k@LiAr@sCrABLE@MK_@Fi@CmAX{An@mAPeBl@]R_@Zc@TyA`@g@DyBf@aBl@eAZ_@Te@Ng@FqC`AiAVyG|BgBv@e@LcAd@YXM^AANe@\_@~E{BdBs@~DmAjAUfA[b@QdASt@_@zAm@bCy@pB]fAUb@Oz@m@dAg@`@OfAQnBw@x@Qx@FNC|CqAdBeAjBi@n@_@hAQ^SZ_@fA]lCmAtDkAfAITE^Q^W`@Od@Kb@S`@UtBg@d@Ed@Cf@L\?X]Jc@XWdB{@bEyABS\UdDqAjBg@z@DdAa@^Yz@e@f@KCL^W`Ae@hBo@`CcArAa@lBs@dAW`AOvB}@hA]b@IpCUd@KtDiCnBo@lCmApCaAz@UhAc@p@GhB_@\[A_@Bc@V[ZWt@y@lAgAxBeCtBgBfAqArKyK`@Sd@EZYr@{@\Yp@]r@{@f@eA\k@V]ZYV]tAsAfA{@p@u@vCgCdCiCT]Fi@HOZ_@^Wx@w@d@Oz@y@j@iAp@y@h@{@|@u@pA_B~@o@`@S|@o@PUTc@\Y\UtBgBn@u@b@s@NSx@o@tAsAx@k@d@Ob@Id@Gh@?n@HjBh@ZZLb@TbAJP`@Qd@KTVCBN|@VhA^rBVtABd@PrBF`Af@tCXhANhAu@gCk@{CIi@EoAIqA[aCiAcFS_@cA\SGSkAQc@]U[C{Aa@c@EYDiAPc@R_Aj@y@t@s@t@IN_@VU`@s@z@[ZqCxBk@z@}B`By@r@gCnCS^W\[\W\c@t@?Iw@x@c@TkBlBKTQx@YXOF_C~BwAlAqApA_An@kClCq@z@u@fB_@VWd@SLe@P]XkAxAc@Jc@DY^iKhKoAtAoBjB}DdEY^_A~@Od@Ch@]^k@@c@Fc@Le@DcBn@eAZ_@R_Bf@{@`@wDnA@E}BlBc@XILWAcEb@gAZgBr@eB`@kDvAcARe@L{@d@c@L,2,0.0,81.5,,,,,,
2,E ,9012.0,3054,3407,110.7,Run,Run,6660244462,2022-02-10T09:34:13Z,2022-02-10T06:34:13Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,14,0,5,0,False,False,False,False,everyone,False,,"[-15.836611026898026, -48.024857277050614]","[-15.837106062099338, -48.02455770783126]",2.951,3.975,True,140.5,175.0,False,True,1168.9,1108.5,7082781291,7082781291,garmin_push_8270542631,False,0,0,False,13382559,1,a6660244462,zat_BjzbdHt@URORc@?SEUU[[Wm@]aCcAy@s@c@SiACkASe@MaAc@[GmAOiAKc@ImAAkAIc@KiA]c@KoAA_@DjBlBpAlA^T~@b@lE`BbDt@dANfGhApBVf@Aj@SSHOB`@SPa@?e@Ua@YWaAi@Ig@Ai@Jg@R[h@WZY?WMW]Y_Bm@aAo@c@SWGoCUgAHg@Ac@Kc@Qa@Um@u@YYs@{@Wa@[[e@K_DWiA[_@S_Am@e@@eAd@cAz@SXMx@INe@H}@Lc@Rg@Hc@Oc@@c@P]ZN`@dAf@P^L`@T^X`@x@r@\bBT\rCdCd@Rf@?d@C\ROlEIlA?nANb@ZZp@d@f@JfETb@FlAVtAF`@Pr@p@RVBGGoA?e@Jg@Ta@fBuB\Y`@Of@Kb@QV[Lc@XYnAIh@Bd@Gb@M@CCFL_@BUAg@GMSQaAk@cA]a@S]UwAgAiACs@Oq@IYKk@YiASc@EmF[g@Ge@KgAa@e@Ge@CkA@lDrD?Fd@ZVL|Aj@rBz@b@Nb@JxHtAnBX|@RlBPd@El@O?FaB\k@B_@F[^KV[b@OHo@Ns@\kBdBs@lAKd@ErB@tBAh@Hh@H`DCnAEb@CzBEb@DI?`FGhA@XHTDVEb@BKQd@i@bAW`@y@bBU\e@Ba@e@a@Q}@u@gAyA[Y]]s@_A_Aq@u@}@Wc@CmABi@Ai@e@aAVY`@iAC[?_An@u@jAe@\KPSFQ@g@m@aAg@aAa@eAa@kB?EHg@T]^Uf@IjALxCRvC`@f@Ab@I^QV_@j@aAjAwA\WfA]`@Qh@_A`@Sd@MPA`A@n@MZ]Bg@M]N`@A`@,2,0.0,83.2,,,,,,
2,E assim vamos dando retorno aos treinos…🙏🏾💪🏾🏃🏾‍♀️❤️,8227.7,3138,3199,73.8,Run,Run,6649374016,2022-02-08T09:35:54Z,2022-02-08T06:35:54Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,10,0,3,0,False,False,False,False,everyone,False,,"[-15.836500721052289, -48.02482039667666]","[-15.836393851786852, -48.024766417220235]",2.622,5.11,True,172.9,195.0,False,True,1143.2,1122.5,7071165398,7071165398,garmin_push_8258259404,False,0,0,False,13382559,1,a6649374016,dat_BbzbdHCBMB[?mCg@mBWkDo@gAWiA]{CiAeBw@?@b@JdA^~At@dA\jI`BbCVt@Lr@Bb@DxAUOHkAVq@@UBSNKf@_@j@]Nm@N_@PYRu@p@q@t@m@bA[\UHa@HWBe@Ae@Ge@EmBW{CUi@Ae@LY^Md@Dd@Jb@n@bBRd@X\P`@^n@Ib@Qd@y@\EE|@q@Lg@Eg@a@i@i@{@o@kBWiAAg@R_@\W`@Kf@AbALnAFhAPnBRd@Bf@Cb@K`@Un@gAX_@pAyA\QfA[`@WNa@Va@b@MpACdAOBCD??B@EUHaAPa@Hg@B]PSb@W\e@ViA`@[VgBlBk@x@[Zg@La@De@?yBYsFa@K?a@J[XSb@@f@j@pB`@hAh@~@X`@@JGf@Q`@SHWDEFMHGIB@|@k@JUF[@a@g@q@{@aBSi@WaAOy@Lc@V]`@Wf@Cf@BpC^f@DvC`@f@Ab@Kb@UPONa@Va@Z]l@}@\Y^U|@U`@UVa@Je@FGd@Kf@G`A@f@CTI?CBC@Di@Tg@HeADYHMNUd@ST[Tm@Lc@Ry@p@YP_@ZU\m@`AY\e@Ng@BqAEyC]wCWc@A_@N[ZO`@AJDd@fA|CRb@z@xAGf@M`@cAf@E?CI@C\SVKHGDKHc@Ae@o@eAg@_ASq@a@}AASHg@Ta@ROb@Mb@@nE^b@LvARx@Bb@Ib@QX_@f@_AfAsA|@o@d@Mb@ST_@Pe@^]LEf@ClAA`AKB??@@GCB?F@AG?_@NqBP_@LQPe@v@WRa@La@R}AfAwBpCe@Lc@Fi@C{BUbADv@Hh@Bd@Ib@SX]Re@T]n@{@ZY`@Ub@Qf@K`@Wt@qAb@On@I,2,0.0,82.6,,,,,,
2,Ufaaaaa!!! Treino !🙏🏾🏃🏾‍♀️❤️💪🏾💪🏾💪🏾,18017.1,6470,8050,143.1,Run,Run,6634759276,2022-02-05T10:12:14Z,2022-02-05T07:12:14Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,2,10,0,1,0,False,False,False,False,everyone,False,,"[-15.81967287696898, -47.833656929433346]","[-15.817994652315974, -47.833432629704475]",2.785,3.636,True,146.6,167.0,False,True,1068.7,1002.6,7055460201,7055460201,garmin_push_8241840742,False,0,2,False,13382559,1,a6634759276,~wp_Bjo}bHDJDf@?f@GnAWhBFx@Jj@\z@Jb@BZAd@Ed@Oh@kAlCm@x@aBlDgBfE_AbBy@hBY^e@dAO`@DTKl@q@`AqA|CuAnD{@pCo@`BUb@sBnGiC|GCf@Zx@Pz@Bp@GdADnAj@lG`@lFNjAHjAPlAz@|JZ|CZdE`AvJ`@lDHdA?h@RvBRhAl@~It@tIRnDT~C?j@Kv@Qd@oIhN[x@Ch@HZf@h@f@fAzBxFT^F@V\@z@XLX^lAnCfBzFHb@PpB`@jAdAfC\Xv@d@v@n@fB`BjApAz@p@X`@`@Vb@FjAGd@IfD_BtDwAzAu@|GuCzAaAx@u@X[P_@x@sAl@gBTuAD_AHq@J[^gCL]jBmBxAu@x@q@|Dq@zA@nAM`@K~@o@t@w@`@gAb@sBZeAv@gBl@cAbB{BrBkB`DmB`Ae@pC_Ad@G\UjAQhAGbEKIPSAiDNqBN]RkAViBh@eA`@y@f@iAXuArAcBnB{B|CeAlCcArDk@`As@t@aAf@a@JoANcACwDh@_@LW\w@X{@p@iAlAU\]fAIf@?TGCAOo@SmAXsARETOJGPIt@Qt@?TQENEF[i@qCDGhAGb@K`DWVLBd@OhAEnAk@lCeAtBm@`AqB`BaAh@sH|CeCnAuGnCgAVEBIn@cA^yAr@eA`@g@HaA`@aAh@EAiAj@c@L[Bo@VUO@IT{@r@uDd@qBJe@@i@o@{A_A{CiDoJsAoCyAsDmGmPyBmFB?a@u@Y[_B`AyBbAu@Na@Tc@Dg@AkBe@?EiGuAe@IiAE_@YBCAA}A[_BWkEeAsAc@FCeCa@wD_Ak@_A@c@Na@rAkG^mBDe@N[r@Hc@KEGPq@CID[`@aBFi@d@oBZSR?QFIIDYVq@dAqA`JmIXYDg@A]Mc@eAaB}@gBeA{ALEcAaBc@gAe@o@iCcFAGLQ]eAMY}@gAy@y@Qc@q@{@aBuCl@eAZYZOjALb@@d@IdAi@jAoBjByG`AqCbBeG|@qBLOAHf@q@bDgDlBaCl@i@l@u@j@a@nA{AT_@tAqAdBoBl@_AVUf@aAl@oBjEsL`@}@@DHSfDuJl@wAl@iBn@yAn@mBDS}@o@Wa@Ic@Jg@v@y@Pa@V_@dCeCbCoCpAmA,2,0.0,80.7,,,,,,
2,Corrida matinal,9032.9,3191,3405,111.0,Run,Run,6624314020,2022-02-03T09:34:38Z,2022-02-03T06:34:38Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,4,7,1,2,0,False,False,False,False,everyone,False,,"[-15.836547743529081, -48.02475049160421]","[-15.836791070178151, -48.02476574666798]",2.831,3.804,True,153.8,178.0,False,True,1156.6,1097.0,7044298535,7044298535,garmin_push_8230057539,False,1,0,False,13382559,1,a6624314020,lat_BtybdHt@KXKTWHWG]IQe@_@aAm@CIGa@Ca@Ha@NS^Y`@SN_@Oc@]WiBm@a@UYY[KaEa@mABe@CaAg@]SiAyAi@_A[]c@OMC}@IcAC_B[a@KcAo@c@Oa@L_@R}@n@[ZSb@Af@T`@Dh@@vBHd@PPt@Dd@H^PZVV\x@p@lArA^R^VfC`AC@FDbAd@v@ThE|@dB\jANd@LhAPr@Bh@JdAGf@Ge@LmAJmAEqCe@iGiAgAUiBk@gD{AaAi@iDoDaAi@}@Sg@AgA?_@QY[kA{Au@u@c@?c@L]TOVa@SsBGc@B_AJiABc@NS`@AROa@a@_DSSJa@[cDKYIKAg@S_@Ya@kAw@c@SoBc@w@UkAYg@@c@PU\Kd@Cd@VnDB~CEf@?\EFa@NYZKf@Nb@nAbC~AtCzAjD\THf@b@BjAOd@?`@IP_@v@eCFc@IW\SP_@n@qBFoARc@b@Of@GtDKnAF^PX_@b@Qf@Kb@Nd@El@SB?TGb@Ob@GX\Dd@BxBFd@^Rd@DfAZ\R^TvAzAp@x@bAj@jGdCjB\hE`A`Fn@lADd@ENED?qAToADWZg@dAiBn@{@r@w@x@Y\g@z@[Vq@POCe@BsBYoG]a@D]XKNIXPdALf@f@dAt@lBl@t@x@p@p@v@X^R^V\r@|@fCnBGD}AeAo@k@u@_Am@_AeCmCW_@U_@y@kBOe@c@oBEe@Pa@NO^Ub@E`BR~AJlARf@FhAJd@?f@O`@Wh@_AjAaBTU^WtAe@Z]V_@\]`@Od@BVCb@@RC,2,,83.1,,,,,,
2,Corrida matinal,10012.9,3616,3919,85.1,Run,Run,6613925717,2022-02-01T09:25:41Z,2022-02-01T06:25:41Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,8,0,3,0,False,False,False,False,everyone,False,,"[-15.841753240674734, -48.019597213715315]","[-15.83686776459217, -48.02470665425062]",2.769,4.454,True,148.6,183.0,False,True,1143.2,1115.4,7033241924,7033241924,garmin_push_8218399586,False,2,0,False,13382559,1,a6613925717,~au_BnyadH[SKAIKgBkEGEa@MMK_@aA]QcA^gBz@c@Nk@b@{Ah@eAh@g@BWRb@fAjAtDEb@gExAe@LkAPW`@ENPd@r@|An@~Af@jB@b@Lb@Hf@QnALxBM`@a@PiAXg@EC[P]oALv@KXKLMBEF]EWIQ_Au@i@Ui@O[O_Ao@[Y]Ue@DqBYe@K_@U]Wg@I_F_@g@Bi@Ce@G_A]iAYmACy@?r@n@nAtAjA|@^PbA^~DdBb@LnBVrDn@pBb@d@Fd@Hf@@fALfAUqB`@iAJSf@Y\]VgAd@{@n@[Xu@z@Ub@Y^YXc@Le@Fe@@eEg@aAGBGfA?`CTdAFb@?ZG`@OXQfAgBt@w@^YdBk@\Yl@aAd@In@EzAWRACHAEe@PoAPe@De@JS\YXa@Xc@Na@R_@Z]XeAlAS`@s@z@e@Pg@Je@Ag@IsBQsBY?CDCtBRlANpAHZ?f@Eb@OZ[Vc@fA_BZ[\WdBq@\[b@w@ZMd@IhAGx@ODBCBcB`@}AQg@Cy@SuASwFkAkBk@gAa@@B^N~EbAjARb@FhAThAP~AXd@Dz@Ng@Ag@IiAIg@IsBY{@Oc@K}B_@s@U[OaBm@ABnCr@|@L~Bh@hB\vBRb@NjAH\LIPkAYuCe@gAUuCe@mBe@iBk@C@j@Jd@LhARvCl@hBXfDl@t@Dj@LGHg@@mB_@iAOcBYeDw@_B[a@MgAe@@BdFjAvGhAhBVz@HCJg@B]XO`@U`@]TaAX_@N]Tu@v@gBhCe@Nc@Hc@?}AWsD[}BM`@ArBHvD\rAPd@Cb@M\UR]Na@\]`AoAVSb@WfA_@^Ub@}@d@QjCQ,2,,82.1,,,,,,
